assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame
92,30,73,,8,70,69,Lemieux,2,54,8448782,10,161,2.3,C,31,79,19951996,8,9,0.20414,R,338,Mario Lemieux,PIT,
91,47,96,,10,60,69,Lemieux,0,38,8448782,55,160,2.66666,C,16,55,19921993,6,9,0.24125,R,286,Mario Lemieux,PIT,
87,41,95,,12,82,62,Jagr,1,96,8448208,31,149,1.81707,R,20,51,19951996,1,3,0.15384,L,403,Jaromir Jagr,PIT,
95,31,83,,7,84,53,LaFontaine,0,63,8448626,11,148,1.7619,C,20,63,19921993,2,2,0.1732,R,306,Pat LaFontaine,BUF,
97,20,78,,11,84,45,Oates,0,32,8449951,15,142,1.69047,C,24,62,19921993,1,2,0.17716,R,254,Adam Oates,BOS,
79,38,87,,6,84,58,Yzerman,0,44,8452578,33,137,1.63095,C,13,41,19921993,7,9,0.18892,R,307,Steve Yzerman,DET,
56,52,83,,7,84,76,Selanne,0,45,8457981,8,132,1.57142,R,24,49,19921993,0,0,0.19638,R,387,Teemu Selanne,WIN,
74,34,77,,10,83,58,Turgeon,2,26,8451991,-1,132,1.59036,C,24,54,19921993,0,1,0.19269,L,301,Pierre Turgeon,NYI,
87,28,74,,5,64,44,Lemieux,0,94,8448782,27,131,2.04687,C,12,47,19911992,4,10,0.1767,R,249,Mario Lemieux,PIT,
92,20,62,,0,81,38,Gretzky,0,20,8447400,-25,130,1.60493,C,14,61,19931994,4,7,0.16309,L,233,Wayne Gretzky,LAK,
51,49,78,,11,77,76,Mogilny,0,40,8449654,7,127,1.64935,R,27,48,19921993,0,1,0.21111,L,360,Alexander Mogilny,BUF,
83,33,82,0.5,7,81,44,Jagr,3,66,8448208,17,127,1.5679,R,10,44,19981999,1,1,0.12827,L,343,Jaromir Jagr,PIT,1458.1234
95,14,63,,2,83,32,Gilmour,0,100,8447206,32,127,1.53012,C,15,59,19921993,3,5,0.15165,L,211,Doug Gilmour,TOR,
62,37,76,,8,84,63,Robitaille,0,100,8450941,18,125,1.48809,L,24,45,19921993,2,4,0.23773,L,265,Luc Robitaille,LAK,
69,35,81,,4,80,54,Stevens,1,254,8451711,8,123,1.5375,L,19,42,19911992,0,0,0.16615,L,325,Kevin Stevens,PIT,
70,34,76,,6,84,53,Recchi,0,95,8450725,1,123,1.46428,R,15,42,19921993,4,5,0.19343,L,274,Mark Recchi,PHI,
72,32,79,,7,76,50,Lemieux,0,65,8448782,27,122,1.60526,C,15,37,19961997,3,6,0.1529,R,327,Mario Lemieux,PIT,
90,17,63,,2,74,31,Gretzky,0,34,8447400,-12,121,1.63513,C,12,54,19911992,2,4,0.14418,L,215,Wayne Gretzky,LAK,
64,39,81,,10,82,56,Fedorov,2,34,8446788,48,120,1.46341,C,13,28,19931994,4,11,0.16617,L,337,Sergei Fedorov,DET,
69,28,62,,7,82,51,Sakic,0,44,8451101,14,120,1.46341,C,17,50,19951996,6,8,0.15044,L,339,Joe Sakic,COL,
92,14,63,,4,77,27,Francis,0,56,8446951,25,119,1.54545,C,12,54,19951996,1,2,0.17088,L,158,Ron Francis,PIT,
86,20,70,,3,82,30,Forsberg,0,47,8458520,26,116,1.41463,C,7,39,19951996,3,7,0.13824,L,217,Peter Forsberg,COL,
68,32,75,,4,73,47,Lindros,0,163,8458515,26,115,1.57534,C,15,39,19951996,0,1,0.15986,R,294,Eric Lindros,PHI,
67,30,58,,9,80,47,Sundin,1,96,8451774,21,114,1.425,C,13,47,19921993,4,9,0.2186,R,215,Mats Sundin,QUE,
80,14,62,,3,77,32,Oates,0,45,8449951,10,112,1.45454,C,16,45,19931994,2,5,0.16243,R,197,Adam Oates,BOS,
56,29,67,,5,72,55,Stevens,0,177,8451711,17,111,1.54166,L,26,44,19921993,0,0,0.16871,L,326,Kevin Stevens,PIT,
84,16,66,,3,83,27,Gilmour,0,105,8447206,25,111,1.33734,C,10,40,19931994,1,5,0.16167,L,167,Doug Gilmour,TOR,
50,40,68,,9,83,60,Bure,0,69,8455738,35,110,1.3253,R,13,33,19921993,7,9,0.14742,L,407,Pavel Bure,VAN,
39,45,64,,9,73,70,Hull,1,48,8448091,-2,109,1.49315,R,20,40,19911992,5,5,0.17156,R,408,Brett Hull,STL,
58,39,76,,8,78,51,Selanne,1,34,8457981,28,109,1.39743,R,11,32,19961997,1,1,0.18681,R,273,Teemu Selanne,ANA,
61,24,65,,5,80,48,Tocchet,0,252,8451925,28,109,1.3625,R,20,40,19921993,4,4,0.2,R,240,Rick Tocchet,PIT,
58,27,61,,9,82,50,Kariya,3,20,8459426,9,108,1.31707,L,20,41,19951996,3,6,0.14326,L,349,Paul Kariya,ANA,
68,30,59,,5,79,40,Selanne,0,22,8457981,5,108,1.36708,R,9,48,19951996,1,1,0.14981,R,267,Teemu Selanne,"WIN,ANA",
47,31,58,,9,76,60,Bure,1,86,8455738,1,107,1.40789,R,25,43,19931994,4,6,0.16042,L,374,Pavel Bure,VAN,
52,40,71,,6,79,55,Mogilny,0,16,8449654,14,107,1.35443,R,10,29,19951996,5,7,0.18835,L,292,Alexander Mogilny,VAN,
57,25,53,,3,84,50,Roenick,0,86,8450978,15,107,1.2738,C,22,51,19921993,3,3,0.19607,R,255,Jeremy Roenick,CHI,
60,22,53,0.2,7,75,47,Selanne,0,30,8457981,18,107,1.42666,R,25,54,19981999,0,0,0.16725,R,281,Teemu Selanne,ANA,1350.1066
61,17,59,,5,84,46,Roenick,0,125,8450978,21,107,1.2738,C,24,41,19931994,5,7,0.1637,R,281,Jeremy Roenick,CHI,
63,18,60,,6,80,44,Robitaille,0,95,8450941,-4,107,1.3375,L,26,47,19911992,0,0,0.18333,L,240,Luc Robitaille,LAK,
67,29,69,,5,84,40,Recchi,0,46,8450725,-2,107,1.2738,R,11,36,19931994,0,2,0.18433,L,217,Mark Recchi,PHI,
68,25,65,,11,78,39,Fedorov,1,48,8446788,49,107,1.37179,C,11,37,19951996,3,5,0.12745,L,306,Sergei Fedorov,DET,
72,19,65,,6,79,35,Messier,1,76,8449573,31,107,1.35443,C,12,33,19911992,4,9,0.16509,L,212,Mark Messier,NYR,
82,16,62,,6,84,24,Janney,0,12,8448222,-4,106,1.2619,C,8,44,19921993,0,0,0.17518,L,137,Craig Janney,STL,
57,26,55,,4,78,48,Sakic,0,40,8451101,-3,105,1.34615,C,20,47,19921993,2,3,0.18181,L,264,Joe Sakic,QUE,
79,16,58,,2,82,25,Weight,1,95,8458361,-19,104,1.26829,C,9,46,19951996,0,0,0.12254,L,204,Doug Weight,EDM,
50,28,56,,13,80,53,Roenick,0,98,8450978,23,103,1.2875,C,22,44,19911992,3,3,0.22649,R,234,Jeremy Roenick,CHI,
58,28,66,,9,79,45,Yzerman,0,64,8452578,26,103,1.30379,C,9,27,19911992,8,10,0.15254,R,295,Steve Yzerman,DET,
50,30,52,,8,81,52,Shanahan,0,211,8451302,-9,102,1.25925,L,15,42,19931994,7,8,0.13098,R,397,Brendan Shanahan,STL,
67,28,64,0.33333,8,77,35,Jagr,1,64,8448208,17,102,1.32467,R,7,38,19971998,0,0,0.13358,L,262,Jaromir Jagr,PIT,1362.6363
70,23,65,,3,84,32,Juneau,1,33,8456760,23,102,1.21428,C,9,37,19921993,0,0,0.13973,L,229,Joe Juneau,BOS,
79,16,54,,3,80,23,Gretzky,0,34,8447400,-13,102,1.275,C,6,47,19951996,1,1,0.11794,L,195,Wayne Gretzky,"LAK,STL",
80,11,55,,3,80,22,Leetch,1,26,8448769,25,102,1.275,D,10,46,19911992,1,1,0.08979,L,245,Brian Leetch,NYR,
47,25,43,,2,80,54,Hull,0,41,8448091,-27,101,1.2625,R,29,58,19921993,0,0,0.13846,R,390,Brett Hull,STL,
62,26,55,0.48351,4,82,39,Kariya,0,40,8459426,17,101,1.2317,L,11,43,19981999,2,3,0.0909,L,429,Paul Kariya,ANA,1515.6829
66,20,64,,4,83,34,Fleury,1,88,8446847,14,100,1.20481,R,12,33,19921993,2,3,0.136,R,250,Theo Fleury,CGY,
76,13,41,,4,84,24,Francis,0,68,8446951,6,100,1.19047,C,9,50,19921993,2,9,0.11162,L,215,Ron Francis,PIT,
45,22,45,,4,83,54,Andreychuk,0,56,8445000,4,99,1.19277,L,32,54,19921993,0,0,0.17419,R,310,Dave Andreychuk,"BUF,TOR",
46,27,50,,8,83,53,Andreychuk,0,98,8445000,22,99,1.19277,L,21,44,19931994,5,5,0.15915,R,333,Dave Andreychuk,TOR,
52,32,58,,5,74,47,Messier,1,122,8449573,29,99,1.33783,C,14,37,19951996,1,4,0.19502,L,241,Mark Messier,NYR,
54,36,76,,5,80,45,Nedved,0,68,8449807,37,99,1.2375,C,8,20,19951996,1,3,0.22058,L,204,Petr Nedved,PIT,
55,26,61,,10,69,44,Kariya,0,6,8459426,36,99,1.43478,L,15,34,19961997,3,4,0.12941,L,340,Paul Kariya,ANA,
67,23,70,,6,80,32,Jagr,1,61,8448208,15,99,1.2375,R,9,29,19931994,0,0,0.10738,L,298,Jaromir Jagr,PIT,
79,14,61,,4,80,20,Oates,0,22,8449951,-9,99,1.2375,C,6,36,19911992,0,2,0.10471,R,191,Adam Oates,"STL,BOS",
48,28,54,,6,76,50,Tkachuk,0,156,8458229,11,98,1.28947,L,20,41,19951996,2,3,0.2008,L,249,Keith Tkachuk,WIN,
75,10,42,,4,77,23,Hawerchuk,0,27,8447685,-22,98,1.27272,C,13,56,19911992,0,0,0.09504,L,242,Dale Hawerchuk,BUF,
40,29,51,,6,81,57,Hull,0,38,8448091,-3,97,1.19753,R,25,41,19931994,3,5,0.1454,R,392,Brett Hull,STL,
46,32,60,,10,82,51,LeClair,0,64,8448622,21,97,1.18292,L,19,37,19951996,0,0,0.18888,L,270,John LeClair,PHI,
47,40,81,,5,82,50,LeClair,0,58,8448622,44,97,1.18292,L,10,16,19961997,0,0,0.15432,L,324,John LeClair,PHI,
53,29,67,,9,65,44,Lindros,1,103,8458515,16,97,1.4923,C,13,27,19931994,2,3,0.22335,R,197,Eric Lindros,PHI,
54,22,48,,5,80,43,Recchi,0,96,8450725,-21,97,1.2125,R,20,48,19911992,1,1,0.20476,L,210,Mark Recchi,"PIT,PHI",
56,20,53,,8,82,41,Ciccarelli,0,81,8446063,12,97,1.18292,R,21,44,19921993,0,0,0.205,R,200,Dino Ciccarelli,DET,
58,27,61,,8,84,39,Damphousse,2,98,8446303,5,97,1.15476,C,9,33,19921993,3,3,0.13588,L,287,Vincent Damphousse,MTL,
62,20,62,,4,84,35,Brind'Amour,1,85,8445735,-9,97,1.15476,C,14,31,19931994,1,4,0.15217,L,230,Rod Brind'Amour,PHI,
67,19,54,0.54413,7,78,30,Forsberg,0,108,8458520,27,97,1.24358,C,9,37,19981999,2,6,0.13824,L,217,Peter Forsberg,COL,1384.6794
72,19,65,,2,82,25,Gretzky,0,28,8447400,12,97,1.18292,C,6,31,19961997,0,1,0.08741,L,286,Wayne Gretzky,NYR,
79,12,41,,2,80,18,Housley,0,52,8447989,-14,97,1.2125,D,6,56,19921993,0,0,0.07228,L,249,Phil Housley,WIN,
50,24,56,,4,80,46,Fleury,1,112,8446847,17,96,1.2,R,17,34,19951996,5,6,0.13031,R,353,Theo Fleury,CGY,
54,32,67,0.22222,5,63,42,Jagr,1,50,8448208,25,96,1.5238,R,10,29,19992000,0,0,0.14482,L,290,Jaromir Jagr,PIT,1362.9523
55,24,56,0.51421,6,73,41,Sakic,0,29,8451101,23,96,1.31506,C,12,34,19981999,5,6,0.16078,L,255,Joe Sakic,COL,1470.9178
58,20,59,,6,80,38,Turgeon,0,44,8451991,19,96,1.2,C,17,35,19951996,1,2,0.12794,L,297,Pierre Turgeon,MTL,
80,8,44,,2,81,16,Hawerchuk,0,52,8447685,-17,96,1.18518,C,8,52,19921993,0,0,0.06177,L,259,Dale Hawerchuk,BUF,
48,34,67,,6,63,47,Jagr,0,40,8448208,22,95,1.50793,R,11,25,19961997,2,3,0.20085,L,234,Jaromir Jagr,PIT,
55,27,62,,6,77,40,Turgeon,0,20,8451991,7,95,1.23376,C,13,33,19911992,0,0,0.19323,L,207,Pierre Turgeon,"BUF,NYI",
59,18,50,,8,80,36,Yzerman,1,64,8452578,29,95,1.1875,C,16,38,19951996,2,7,0.16363,R,220,Steve Yzerman,DET,
36,45,72,0.0,14,74,58,Bure,1,16,8455738,25,94,1.27027,R,11,20,19992000,2,2,0.16111,L,360,Pavel Bure,FLA,1413.3108
43,33,57,,8,71,51,Shanahan,1,174,8451302,10,94,1.32394,L,18,37,19921993,0,0,0.21982,R,232,Brendan Shanahan,STL,
50,25,51,0.41946,5,82,44,Yashin,0,54,8458939,16,94,1.14634,C,19,42,19981999,0,1,0.13056,R,337,Alexei Yashin,OTT,1313.6707
53,30,67,,8,82,41,Sundin,0,59,8451774,6,94,1.14634,C,7,20,19961997,4,7,0.1459,R,281,Mats Sundin,TOR,
56,23,54,,3,80,38,Damphousse,0,158,8446303,5,94,1.175,C,11,35,19951996,4,5,0.1496,L,254,Vincent Damphousse,MTL,
56,24,55,,6,69,38,Turgeon,2,18,8451991,14,94,1.36231,C,10,32,19931994,4,7,0.1496,L,254,Pierre Turgeon,NYI,
57,25,60,,4,80,37,Muller,0,77,8449740,8,94,1.175,L,12,33,19921993,0,1,0.16017,L,231,Kirk Muller,MTL,
60,23,71,,9,81,34,Jagr,2,61,8448208,30,94,1.16049,R,10,22,19921993,1,1,0.14049,L,242,Jaromir Jagr,PIT,
65,20,56,,1,69,29,Sakic,0,20,8451101,5,94,1.36231,C,6,31,19911992,3,7,0.13364,L,217,Joe Sakic,QUE,
41,33,57,,5,82,52,Sheppard,1,26,8451343,13,93,1.13414,R,19,34,19931994,0,2,0.2,R,260,Ray Sheppard,DET,
43,32,54,,4,76,50,Modano,0,54,8449645,-8,93,1.22368,C,18,39,19931994,0,0,0.17793,L,281,Mike Modano,DAL,
47,23,45,,5,57,46,LaFontaine,0,98,8448626,10,93,1.63157,C,23,48,19911992,0,0,0.2266,R,203,Pat LaFontaine,BUF,
53,29,63,0.5907,5,75,40,Fleury,0,86,8446847,26,93,1.24,R,8,25,19981999,3,5,0.13289,R,301,Theo Fleury,"CGY,COL",1400.7066
53,26,58,,6,84,40,Reichel,0,58,8450767,20,93,1.10714,C,14,35,19931994,0,0,0.16064,L,249,Robert Reichel,CGY,
53,29,65,0.60039,2,71,40,Lindros,0,120,8458515,35,93,1.30985,C,10,27,19981999,1,1,0.16528,R,242,Eric Lindros,PHI,1376.0
60,24,57,,7,82,33,Modano,0,83,8449645,-7,93,1.13414,C,9,36,19921993,0,0,0.10749,L,307,Mike Modano,MNS,
66,19,49,,2,82,27,Francis,1,62,8446951,-3,93,1.13414,C,8,41,19931994,0,3,0.125,L,216,Ron Francis,PIT,
64,17,57,,9,84,28,Sakic,0,18,8451101,-8,92,1.09523,C,10,33,19931994,1,2,0.10035,L,279,Joe Sakic,QUE,
67,17,58,,2,70,25,Oates,0,18,8449951,16,92,1.31428,C,7,31,19951996,1,3,0.13661,R,183,Adam Oates,BOS,
50,13,40,,2,80,41,Andreychuk,0,71,8445000,-9,91,1.1375,L,28,51,19911992,0,0,0.12166,R,337,Dave Andreychuk,BUF,
51,27,53,,10,84,40,Damphousse,0,75,8446303,0,91,1.08333,C,13,37,19931994,0,1,0.14598,L,274,Vincent Damphousse,MTL,
51,22,49,,7,76,40,LaFontaine,0,36,8448626,-8,91,1.19736,C,15,39,19951996,3,3,0.17857,R,224,Pat LaFontaine,BUF,
63,20,50,0.49575,5,82,28,Recchi,1,50,8450725,20,91,1.10975,R,7,39,19992000,1,2,0.12556,L,223,Mark Recchi,PHI,1303.4146
66,16,57,,2,75,25,Messier,0,72,8449573,-6,91,1.21333,C,7,30,19921993,2,4,0.11627,L,215,Mark Messier,NYR,
66,15,51,0.46451,7,72,25,Forsberg,0,94,8458520,6,91,1.26388,C,7,37,19971998,3,3,0.12376,L,202,Peter Forsberg,COL,1332.9444
71,7,34,,1,72,20,Bourque,0,58,8445621,26,91,1.26388,D,10,52,19931994,3,5,0.05181,L,386,Ray Bourque,BOS,
37,38,67,,2,76,53,Roberts,0,207,8450900,32,90,1.18421,L,15,22,19911992,0,1,0.2704,L,196,Gary Roberts,CGY,
39,32,56,0.26732,4,82,51,Bure,0,48,8455738,5,90,1.09756,R,13,25,19971998,6,9,0.15501,L,329,Pavel Bure,VAN,1334.4146
42,38,63,,6,80,48,Palffy,0,43,8458540,21,90,1.125,R,6,21,19961997,4,6,0.16438,L,292,Ziggy Palffy,NYI,
47,27,65,0.14285,7,76,43,LeClair,0,30,8448622,36,90,1.18421,L,16,25,19981999,0,0,0.17479,L,246,John LeClair,PHI,1263.1315
63,16,54,,2,81,27,Francis,0,20,8446951,7,90,1.11111,C,10,34,19961997,1,2,0.14754,L,183,Ron Francis,PIT,
67,17,60,0.46376,4,82,23,Gretzky,0,28,8447400,-11,90,1.09756,C,6,30,19971998,0,0,0.11442,L,201,Wayne Gretzky,NYR,1285.1219
43,23,45,,4,82,46,Sanderson,0,28,8457921,-21,89,1.08536,L,21,41,19921993,2,3,0.16974,L,271,Geoff Sanderson,HFD,
51,25,54,,8,80,38,Damphousse,0,53,8446303,10,89,1.1125,C,12,32,19911992,1,3,0.15384,L,247,Vincent Damphousse,EDM,
52,23,60,0.44,10,82,37,Demitra,0,16,8459648,13,89,1.08536,R,14,29,19981999,0,0,0.14285,L,259,Pavol Demitra,STL,1210.4146
77,3,39,,1,78,12,Zubov,0,39,8458494,20,89,1.14102,D,9,49,19931994,0,1,0.05405,R,222,Sergei Zubov,NYR,
41,24,48,,7,81,47,Shanahan,1,131,8451302,32,88,1.08641,L,20,35,19961997,3,5,0.13988,R,336,Brendan Shanahan,"HFD,DET",
47,20,47,,4,83,41,Stevens,1,155,8451711,-24,88,1.06024,L,21,41,19931994,0,0,0.14436,L,284,Kevin Stevens,PIT,
48,24,53,,5,82,40,Bellows,1,44,8445417,4,88,1.07317,L,16,35,19921993,0,0,0.15384,R,260,Brian Bellows,MTL,
48,28,60,,5,80,40,Reichel,0,54,8450767,25,88,1.1,C,12,28,19921993,0,0,0.16806,L,238,Robert Reichel,CGY,
36,35,60,0.33333,9,82,51,LeClair,0,32,8448622,30,87,1.06097,L,16,27,19971998,0,0,0.16831,L,303,John LeClair,PHI,1271.5
42,26,48,,5,82,45,Palffy,0,34,8458540,-2,87,1.06097,R,17,35,19971998,2,4,0.16245,L,277,Ziggy Palffy,NYI,1298.6219
44,25,46,,6,81,43,Palffy,0,56,8458540,-17,87,1.07407,R,17,39,19951996,1,2,0.16731,L,257,Ziggy Palffy,NYI,
45,28,61,,4,77,42,Mullen,0,30,8449743,12,87,1.12987,R,14,26,19911992,0,0,0.18584,R,226,Joe Mullen,PIT,
50,25,49,,7,79,37,Thomas,0,111,8451898,3,87,1.10126,R,12,38,19921993,0,0,0.14015,L,264,Steve Thomas,NYI,
53,17,47,,3,73,34,Fedorov,1,72,8446788,33,87,1.19178,C,13,31,19921993,4,9,0.15668,L,217,Sergei Fedorov,DET,
60,13,53,,3,82,27,Kurri,0,38,8448569,19,87,1.06097,R,12,31,19921993,2,3,0.12857,R,210,Jari Kurri,LAK,
61,18,55,,5,82,26,Brind'Amour,0,110,8445735,20,87,1.06097,C,4,26,19951996,4,6,0.12206,L,213,Rod Brind'Amour,PHI,
61,15,56,,4,78,26,Gilmour,0,78,8447206,25,87,1.11538,C,10,29,19911992,1,2,0.15476,L,168,Doug Gilmour,"CGY,TOR",
62,18,55,0.54791,5,81,25,Francis,0,20,8446951,12,87,1.07407,C,7,32,19971998,0,0,0.13227,L,189,Ron Francis,PIT,1340.2962
69,12,56,,2,78,18,Janney,0,22,8448222,6,87,1.11538,C,6,31,19911992,0,0,0.14173,L,127,Craig Janney,"BOS,STL",
75,7,36,,0,80,12,Coffey,0,77,8446117,16,87,1.0875,D,5,51,19921993,0,0,0.04724,L,254,Paul Coffey,"LAK,DET",
34,41,67,0.58823,10,73,52,Selanne,1,30,8457981,12,86,1.17808,R,10,17,19971998,1,2,0.19402,R,268,Teemu Selanne,ANA,1364.5616
34,41,65,,7,81,52,Tkachuk,1,228,8458229,-1,86,1.06172,L,9,19,19961997,2,2,0.17567,L,296,Keith Tkachuk,PHX,
42,20,46,,3,83,44,Robitaille,0,86,8450941,-20,86,1.03614,L,24,40,19931994,0,0,0.16479,L,267,Luc Robitaille,LAK,
44,26,50,,6,80,42,Bradley,0,92,8445672,-24,86,1.075,C,16,35,19921993,0,1,0.20487,R,205,Brian Bradley,TBL,
44,28,52,0.39393,3,74,42,Kariya,0,24,8459426,22,86,1.16216,L,11,31,19992000,3,3,0.12962,L,324,Paul Kariya,ANA,1449.1756
49,20,50,,4,81,37,Brind'Amour,0,89,8445735,-8,86,1.06172,C,13,30,19921993,4,6,0.17961,L,206,Rod Brind'Amour,PHI,
51,21,44,,7,81,35,Hawerchuk,0,91,8447685,10,86,1.06172,C,13,41,19931994,1,1,0.15418,L,227,Dale Hawerchuk,BUF,
54,23,54,,5,80,32,Fedorov,1,72,8446788,26,86,1.075,C,7,27,19911992,2,5,0.12851,L,249,Sergei Fedorov,DET,
58,19,53,,4,65,28,Forsberg,0,73,8458520,31,86,1.32307,C,5,26,19961997,4,7,0.14893,L,188,Peter Forsberg,COL,
63,12,29,,4,74,23,Housley,0,92,8447989,-5,86,1.16216,D,11,57,19911992,0,0,0.09829,L,234,Phil Housley,WIN,
45,23,54,,6,83,40,Fleury,0,186,8446847,30,85,1.02409,R,16,28,19931994,1,3,0.14388,R,278,Theo Fleury,CGY,
47,19,52,,5,81,38,Kamensky,1,85,8456770,14,85,1.04938,L,18,31,19951996,1,2,0.17272,R,220,Valeri Kamensky,COL,
48,27,59,,7,83,37,Bondra,0,70,8445575,8,85,1.02409,R,10,26,19921993,0,0,0.15481,L,239,Peter Bondra,WSH,
52,25,54,0.23076,6,79,33,Selanne,1,12,8457981,6,85,1.07594,R,8,31,19992000,0,0,0.13983,R,236,Teemu Selanne,ANA,1363.6329
53,24,53,,4,84,32,Sundin,0,60,8451774,1,85,1.0119,C,6,27,19931994,2,5,0.14159,R,226,Mats Sundin,QUE,
56,19,57,,2,79,29,Ronning,0,30,8451005,19,85,1.07594,C,10,28,19921993,0,0,0.13875,L,209,Cliff Ronning,VAN,
59,21,58,,7,78,26,Turgeon,0,14,8451991,8,85,1.08974,C,5,27,19961997,0,0,0.12037,L,216,Pierre Turgeon,"MTL,STL",
63,14,41,,2,83,22,Murphy,0,73,8449745,45,85,1.02409,D,6,42,19921993,2,2,0.09565,R,230,Larry Murphy,PIT,
63,14,57,,3,81,22,Yzerman,0,78,8452578,22,85,1.04938,C,8,26,19961997,0,2,0.09482,R,232,Steve Yzerman,DET,
64,10,40,,1,84,21,Cassels,0,62,8446003,-11,85,1.0119,C,8,38,19921993,3,7,0.15671,L,134,Andrew Cassels,HFD,
66,13,51,,2,74,19,Juneau,1,41,8456760,11,85,1.14864,C,6,34,19931994,0,0,0.11585,L,164,Joe Juneau,"BOS,WSH",
70,8,41,,3,82,15,Leetch,0,30,8448769,12,85,1.03658,D,7,44,19951996,0,0,0.05434,L,276,Brian Leetch,NYR,
40,22,43,0.507,6,78,44,Nolan,0,110,8449895,-1,84,1.07692,R,18,33,19992000,4,8,0.16858,R,261,Owen Nolan,SJS,1255.3333
41,27,59,0.22727,2,82,43,Amonte,0,48,8455429,10,84,1.02439,R,11,19,19992000,5,6,0.16538,L,260,Tony Amonte,CHI,1313.6463
43,26,51,,5,73,41,Roberts,0,145,8450900,37,84,1.15068,L,12,29,19931994,3,4,0.20297,L,202,Gary Roberts,CGY,
45,24,51,,2,67,39,Mogilny,0,73,8449654,7,84,1.25373,R,15,33,19911992,0,0,0.16525,L,236,Alexander Mogilny,BUF,
48,24,55,,9,71,36,Messier,0,88,8449573,12,84,1.18309,C,7,18,19961997,5,11,0.15859,L,227,Mark Messier,NYR,
58,18,39,,5,76,26,Messier,1,76,8449573,25,84,1.10526,C,6,36,19931994,2,9,0.12037,L,216,Mark Messier,NYR,
68,8,44,,7,69,16,Janney,1,24,8448222,-14,84,1.21739,C,8,40,19931994,0,0,0.16842,L,95,Craig Janney,STL,
40,22,44,,6,70,43,Hull,0,30,8448091,4,83,1.18571,R,16,33,19951996,5,6,0.13149,R,327,Brett Hull,STL,
48,21,59,,9,80,35,Modano,1,42,8449645,43,83,1.0375,C,9,17,19961997,5,7,0.12027,L,291,Mike Modano,DAL,
48,26,55,0.4355,4,80,35,Straka,0,26,8458955,12,83,1.0375,C,5,22,19981999,4,6,0.19774,L,177,Martin Straka,PIT,1402.55
50,20,47,,7,76,33,Sundin,1,46,8451774,8,83,1.0921,C,7,30,19951996,6,6,0.10963,R,301,Mats Sundin,TOR,
50,28,56,0.53656,8,81,33,Allison,0,60,8459439,33,83,1.02469,C,5,25,19971998,0,2,0.20886,R,158,Jason Allison,BOS,1180.5555
52,27,67,0.573,6,82,31,Sundin,1,58,8451774,22,83,1.01219,C,4,15,19981999,0,1,0.14832,R,209,Mats Sundin,TOR,1241.1951
40,28,54,,6,77,42,Hull,0,10,8448091,-9,82,1.06493,R,12,26,19961997,2,2,0.13907,R,302,Brett Hull,STL,
41,24,49,,6,69,41,Verbeek,1,129,8452216,29,82,1.1884,R,17,33,19951996,0,0,0.16269,R,252,Pat Verbeek,NYR,
43,23,51,,6,84,39,Verbeek,0,197,8452216,-7,82,0.97619,R,16,31,19921993,0,0,0.16595,R,235,Pat Verbeek,HFD,
44,29,59,,1,83,38,Renberg,0,36,8457785,8,82,0.98795,R,9,23,19931994,0,0,0.19487,L,195,Mikael Renberg,PHI,
45,21,50,,6,81,37,Granato,0,171,8447350,-1,82,1.01234,R,14,27,19921993,2,5,0.14979,R,247,Tony Granato,LAK,
47,23,58,,2,80,35,Murphy,0,52,8449751,17,82,1.025,R,10,21,19911992,2,3,0.18134,L,193,Joe Murphy,EDM,
54,15,33,,5,75,28,MacInnis,1,95,8448960,35,82,1.09333,D,12,46,19931994,1,3,0.08641,R,324,Al MacInnis,CGY,
56,18,48,,3,84,26,Ridley,1,44,8450832,5,82,0.97619,C,6,30,19921993,2,4,0.17567,L,148,Mike Ridley,WSH,
58,14,52,,3,58,24,Yzerman,0,36,8452578,11,82,1.41379,C,7,24,19931994,3,6,0.11059,R,217,Steve Yzerman,DET,
60,17,59,,1,81,22,Gilmour,0,68,8447206,2,82,1.01234,C,4,22,19961997,1,1,0.15384,L,143,Doug Gilmour,"TOR,NJD",
60,17,57,,5,80,22,Oates,1,14,8449951,-5,82,1.025,C,3,19,19961997,2,6,0.1375,R,160,Adam Oates,"BOS,WSH",
61,17,43,,2,80,21,Weight,0,80,8458361,1,82,1.025,C,4,39,19961997,0,0,0.08936,L,235,Doug Weight,EDM,
62,9,42,,2,82,20,Bourque,0,58,8445621,31,82,1.0,D,9,38,19951996,2,2,0.05128,L,390,Ray Bourque,BOS,
62,12,37,,2,82,20,Duchesne,0,57,8446494,15,82,1.0,D,8,45,19921993,0,0,0.0881,L,227,Steve Duchesne,QUE,
62,13,47,,2,84,20,Janney,0,26,8448222,-33,82,0.97619,C,7,35,19951996,0,0,0.21978,L,91,Craig Janney,"SJS,WIN",
63,11,36,,7,78,19,Bourque,1,40,8445621,38,82,1.05128,D,8,41,19921993,0,5,0.05757,L,330,Ray Bourque,BOS,
40,16,39,,3,84,41,Tkachuk,0,255,8458229,-12,81,0.96428,L,22,38,19931994,3,4,0.18807,L,218,Keith Tkachuk,WIN,
