,Player,Team,Year Signed,Years,,Value,APY,Guaranteed,,APY as % Of Cap At Signing,,Inflated Value,Inflated APY,Inflated Guaranteed
0,Michael Strahan,Giants,1999,3,,29300000,9766667,12000000,,17.0%,,142797095,47599033,58483452
1,T.J. Watt,Steelers,2021,4,,112011000,28002750,80000000,,15.3%,,171361486,42840372,122389041
2,Nick Bosa,49ers,2023,5,,170000000,34000000,122500000,,15.1%,,211138790,42227758,152144128
3,Myles Garrett,Browns,2025,4,,160000000,40000000,123596125,,14.3%,,160000000,40000000,123596125
4,Joey Bosa,Chargers,2020,5,,135000000,27000000,102000000,,13.6%,,190171544,38034309,143685166
5,Julius Peppers,Panthers,2009,1,,16683000,16683000,16683000,,13.6%,,37869054,37869054,37869054
6,Mario Williams,Bills,2012,6,,96000000,16000000,50000000,,13.3%,,222248756,37041459,115754561
7,Khalil Mack,CHI/LAC,2018,6,,141000000,23500000,90000000,,13.3%,,222162528,37027088,141805869
8,Danielle Hunter,Texans,2025,2,,55100000,35600000,54100000,,12.8%,,55100000,35600000,54100000
9,Maxx Crosby,Raiders,2025,3,,106500000,35500000,91500000,,12.7%,,106500000,35500000,91500000
10,Clark Haggans,Steelers,2004,4,,10200000,10200000,3000000,,12.7%,,35340895,35340895,10394381
11,Myles Garrett,Browns,2020,5,,125000000,25000000,100000000,,12.6%,,176084763,35216953,140867810
12,Von Miller,DEN/LAR,2016,6,,114500000,19083333,70000000,,12.3%,,205889096,34314849,125871063
13,Justin Houston,Chiefs,2015,6,,101000000,16833333,52500000,,11.7%,,196811837,32801972,102303183
14,Maxx Crosby,Raiders,2022,4,,94000000,23500000,53030000,,11.3%,,126055716,31513929,71114198
15,Demarcus Lawrence,Cowboys,2019,5,,105000000,21000000,65000000,,11.2%,,155770457,31154091,96429330
16,Josh Hines-Allen,Jaguars,2024,5,,141250000,28250000,88000000,,11.1%,,154412686,30882537,96200470
17,Frank Clark,Chiefs,2019,5,,104000000,20800000,62305000,,11.1%,,154286929,30857386,92431222
18,Brian Burns,Giants,2024,5,,141000000,28200000,87500000,,11.0%,,154139389,30827878,95653876
19,Dwight Freeney,Colts,2007,6,,78000000,12000000,30000000,,11.0%,,199794495,30737615,76844037
20,Olivier Vernon,CLE/NYG,2016,5,,85000000,17000000,52500000,,10.9%,,152843434,30568687,94403297
21,Demarcus Lawrence,Cowboys,2019,1,,20571600,20571600,0,,10.9%,,30518548,30518548,0
22,Montez Sweat,Bears,2023,4,,98000000,24500000,72865000,,10.9%,,121715302,30428826,90497811
23,Julius Peppers,Bears,2010,6,,84000000,14000000,42000000,,10.9%,,181804651,30300775,90902326
24,Clay Matthews,Packers,2013,5,,66000000,13200000,20500000,,10.7%,,149814634,29962927,46533333
25,Robert Quinn,LAR/MIA/DAL,2014,4,,57014895,14253724,41171136,,10.7%,,119688411,29922103,86428430
26,Rashan Gary,Packers,2023,4,,96000000,24000000,34636928,,10.7%,,119231317,29807829,43018818
27,DeMarcus Ware,Cowboys,2009,6,,78000000,13000000,40000000,,10.6%,,177053659,29508943,90796748
28,Bradley Chubb,Dolphins,2022,5,,110000000,22000000,63212444,,10.6%,,147512008,29502402,84769041
29,Jared Allen,Vikings,2008,6,,73260069,12210012,31000069,,10.5%,,176329407,29388236,74613959
30,Charles Johnson,Panthers,2011,6,,76000000,12666667,32000000,,10.5%,,176275805,29379302,74221391
31,Courtney Brown,Browns,2000,7,,44939436,6419919,10880250,,10.3%,,201812561,28830364,48860674
32,Trent Cole,Eagles,2012,4,,48525000,12131250,14500000,,10.1%,,112339801,28084950,33568823
33,Chris Long,Rams,2012,4,,48190000,12047500,36750000,,10.0%,,111564245,27891061,85079602
34,Chandler Jones,Cardinals,2017,5,,82500000,16500000,53000000,,9.9%,,137928144,27585629,88608383
35,Greg Hardy,Panthers,2014,1,,13116000,13116000,13116000,,9.9%,,27533738,27533738,27533738
36,Ezekiel Ansah,Lions,2018,1,,17143000,17143000,17143000,,9.7%,,27010867,27010867,27010867
37,Demarcus Lawrence,Cowboys,2018,1,,17143000,17143000,17143000,,9.7%,,27010867,27010867,27010867
38,Von Miller,Bills,2022,6,,120000000,20000000,51435000,,9.6%,,160922190,26820365,68975274
39,Danielle Hunter,Texans,2024,2,,49000000,24500000,48000000,,9.6%,,53566171,26783085,52472984
40,Melvin Ingram,Chargers,2017,4,,64000000,16000000,42000000,,9.6%,,106998802,26749701,70217964
41,Trey Flowers,Lions,2019,5,,90000000,18000000,56000000,,9.6%,,133517535,26703507,83077577
42,Tamba Hali,Chiefs,2011,5,,57500000,11500000,35000000,,9.6%,,133366563,26673313,81179647
43,Brian Burns,Panthers,2024,1,,24007000,24007000,0,,9.4%,,26244144,26244144,0
44,Josh Hines-Allen,Jaguars,2024,1,,24007000,24007000,0,,9.4%,,26244144,26244144,0
45,Trey Hendrickson,Bengals,2023,1,,21000000,21000000,8000000,,9.3%,,26081851,26081851,9935943
46,Reggie White,Packers,1996,5,,19000000,3800000,3000000,,9.3%,,130169558,26033912,20553088
47,Shaquil Barrett,Buccaneers,2021,4,,68000000,17000000,34500000,,9.3%,,104030685,26007671,52780274
48,Cameron Jordan,Saints,2019,3,,52500000,17500000,42735000,,9.3%,,77885228,25961743,63398576
49,Michael Strahan,Giants,1996,3,,11365000,3788333,3500000,,9.3%,,77861949,25953981,23978603
50,Jason Pierre-Paul,TB/NYG,2017,4,,62000000,15500000,40000000,,9.3%,,103655090,25913772,66874251
51,Julius Peppers,Panthers,2002,7,,46000000,6571429,13150000,,9.2%,,180633184,25804742,51637530
52,Courtney Brown,Browns,2004,2,,14700000,7350000,2000000,,9.1%,,50932466,25466233,6929587
53,Courtney Brown,Browns,2003,3,,20500000,6833333,1000000,,9.1%,,76307545,25435847,3722319
54,Frank Clark,Seahawks,2019,1,,17128000,17128000,0,,9.1%,,25409870,25409870,0
55,Michael Johnson,Bengals,2013,1,,11175000,11175000,11175000,,9.1%,,25366341,25366341,25366341
56,Bud Dupree,Titans,2021,5,,82500000,16500000,35000000,,9.0%,,126213699,25242740,53545205
57,Dee Ford,49ers,2019,5,,85000000,17000000,45000000,,9.0%,,126099894,25219979,66758767
58,Elvis Dumervil,Broncos,2010,5,,58193335,11638667,40168000,,9.0%,,125950226,25190045,86937253
59,Michael Strahan,Giants,2002,6,,38298000,6383000,15598000,,9.0%,,150388906,25064818,61250357
60,Yannick Ngakoue,Jaguars,2020,1,,17788000,17788000,17788000,,9.0%,,25057566,25057566,25057566
61,Will Smith,Saints,2008,6,,62150000,10358333,14000000,,8.9%,,149588621,24931436,33696552
62,Mario Williams,Texans,2006,6,,54000000,9000000,26500000,,8.8%,,147811765,24635294,72537255
63,Cliff Avril,Lions,2012,1,,10605000,10605000,10605000,,8.8%,,24551542,24551542,24551542
64,Za'Darius Smith,Packers,2019,4,,66000000,16500000,20000000,,8.8%,,97912859,24478215,29670563
65,Leonard Floyd,Rams,2021,4,,64000000,16000000,32500000,,8.8%,,97911233,24477808,49720548
66,Everson Griffen,Vikings,2017,4,,58000000,14500000,34000000,,8.7%,,96967665,24241916,56843114
67,Anthony Spencer,Cowboys,2013,1,,10627200,10627200,10627200,,8.6%,,24122880,24122880,24122880
68,Brian Orakpo,Commanders,2014,1,,11455000,11455000,11455000,,8.6%,,24046887,24046887,24046887
69,Lamarr Woodley,Steelers,2011,6,,61500000,10250000,17000000,,8.5%,,142644237,23774039,39430114
70,Jadeveon Clowney,Texans,2019,1,,15967200,15967200,15967200,,8.5%,,23687791,23687791,23687791
71,Matt Judon,Ravens,2020,1,,16808000,16808000,16808000,,8.5%,,23677062,23677062,23677062
72,Terrell Suggs,Ravens,2009,6,,62500000,10416667,37100000,,8.5%,,141869919,23644987,84213984
73,Harold Landry,Titans,2022,5,,87500000,17500000,52500000,,8.4%,,117339097,23467819,70403458
74,Chris Long,Rams,2008,5,,48000000,9600000,29000000,,8.3%,,115531034,23106207,69800000
75,Trey Hendrickson,Bengals,2021,4,,60000000,15000000,16000000,,8.2%,,91791781,22947945,24477808
76,Carl Lawson,Jets,2021,3,,45000000,15000000,30000000,,8.2%,,68843836,22947945,45895890
77,Dee Ford,Chiefs,2019,1,,15443000,15443000,0,,8.2%,,22910125,22910125,0
78,John Abraham,Jets,2006,1,,8332000,8332000,8332000,,8.2%,,22806808,22806808,22806808
79,Chandler Jones,Raiders,2022,3,,51000000,17000000,32000000,,8.2%,,68391931,22797310,42912584
80,Danielle Hunter,Vikings,2018,5,,72000000,14400000,40007000,,8.1%,,113444695,22688939,63035860
81,Kamerion Wimbley,Raiders,2011,5,,48500000,9700000,27000000,,8.1%,,112491796,22498359,62624299
82,Ryan Kerrigan,Commanders,2015,5,,57500000,11500000,23788000,,8.0%,,112046343,22409269,46354059
83,Shaquil Barrett,Buccaneers,2020,1,,15828000,15828000,15828000,,8.0%,,22296557,22296557,22296557
84,Bud Dupree,Steelers,2020,1,,15828000,15828000,15828000,,8.0%,,22296557,22296557,22296557
85,Jadeveon Clowney,HOU/SEA,2019,1,,15000000,15000000,15000000,,8.0%,,22252922,22252922,22252922
86,Justin Smith,Bengals,2007,1,,8644000,8644000,8644000,,7.9%,,22141328,22141328,22141328
87,Joey Bosa,Chargers,2024,2,,40360000,20180000,15000000,,7.9%,,44121034,22060517,16397807
88,Greg Hardy,Cowboys,2015,1,,11311600,11311600,0,,7.9%,,22042146,22042146,0
89,Emmanuel Ogbah,Dolphins,2022,4,,65400000,16350000,36000000,,7.9%,,87702594,21925648,48276657
90,Reggie White,Panthers,2000,6,,19500000,4875000,550000,,7.8%,,87569967,21892492,2469922
91,Junior Galette,Saints,2014,4,,41500000,10375000,23000000,,7.8%,,87118797,21779699,48282707
92,John Abraham,Jets,2005,1,,6666000,6666000,6666000,,7.8%,,21767804,21767804,21767804
93,Cameron Jordan,Saints,2015,5,,55000000,11000000,33469000,,7.7%,,107174763,21434953,65218766
94,Carlos Dunlap,Seahawks,2018,3,,40500000,13500000,22000000,,7.6%,,63812641,21270880,34663657
95,Carlos Dunlap,Bengals,2018,3,,40500000,13500000,18000000,,7.6%,,63812641,21270880,28361174
96,Dante Fowler Jr.,Falcons,2020,3,,45000000,15000000,29000000,,7.6%,,63390515,21130172,40851665
97,Danielle Hunter,Vikings,2023,1,,17000000,17000000,17000000,,7.6%,,21113879,21113879,21113879
98,Alex Highsmith,Steelers,2023,4,,68000000,17000000,27743000,,7.6%,,84455516,21113879,34456609
99,John Franklin-Myers,Jets,2021,4,,55000000,13750000,30000000,,7.5%,,84142466,21035616,45895890
100,DeMarcus Ware,Broncos,2014,3,,30000000,10000000,20000000,,7.5%,,62977444,20992481,41984962
101,Von Miller,Bills,2024,4,,76355000,19088750,8500000,,7.5%,,83470305,20867576,9292091
102,Matt Judon,Patriots,2021,4,,54500000,13625000,32000000,,7.5%,,83377534,20844384,48955616
103,Robert Mathis,Colts,2012,2,,36000000,9000000,17000000,,7.5%,,83343284,20835821,39356551
104,Chris Clemons,Seahawks,2012,2,,18000000,9000000,10000000,,7.5%,,41671642,20835821,23150912
105,Khalil Mack,Chargers,2024,1,,19000000,19000000,19000000,,7.4%,,20770556,20770556,20770556
106,Jonathan Greenard,Vikings,2024,4,,76000000,19000000,42000000,,7.4%,,83082224,20770556,45913861
107,John Abraham,Falcons,2006,6,,45000000,7500000,13500000,,7.4%,,123176471,20529412,36952941
108,Anthony Spencer,Cowboys,2012,1,,8856000,8856000,8856000,,7.3%,,20502448,20502448,20502448
109,Jason Worilds,Steelers,2014,1,,9754000,9754000,9754000,,7.3%,,20476066,20476066,20476066
110,Terrell Suggs,Ravens,2008,1,,8475000,8475000,8475000,,7.3%,,20398448,20398448,20398448
111,Josh Sweat,Eagles,2021,3,,40000000,13333333,26920000,,7.3%,,61194521,20398173,41183912
112,Haason Reddick,PHI/NYJ,2022,3,,45000000,15000000,30000000,,7.2%,,60345821,20115274,40230548
113,Nick Perry,Packers,2017,5,,60000000,12000000,18500000,,7.2%,,100311377,20062275,30929341
114,Whitney Mercilus,Texans,2019,4,,54000000,13500000,28500000,,7.2%,,80110521,20027630,42280553
115,Gregory Rousseau,Bills,2025,4,,80000000,20000000,54000000,,7.2%,,80000000,20000000,54000000
116,Yannick Ngakoue,IND/LV,2021,2,,26000000,13000000,26000000,,7.1%,,39776438,19888219,39776438
117,James Harrison,Steelers,2009,5,,43775000,8755000,12550000,,7.1%,,99365691,19873138,28487480
118,Brandon Graham,Eagles,2019,3,,40000000,13333333,27000000,,7.1%,,59341126,19780375,40055260
119,Robert Quinn,CHI/PHI,2020,5,,70000000,14000000,30000000,,7.1%,,98607467,19721493,42260343
120,Frank Clark,Chiefs,2022,2,,29000000,14500000,15475000,,7.0%,,38889529,19444765,20752257
121,Preston Smith,Packers,2019,4,,52000000,13000000,16000000,,6.9%,,77143464,19285866,23736451
122,Cameron Wake,Dolphins,2012,4,,33200000,8300000,20000000,,6.9%,,76861028,19215257,46301824
123,Josh Sweat,Cardinals,2025,4,,76400000,19100000,41000000,,6.8%,,76400000,19100000,41000000
124,Romeo Okwara,Lions,2021,3,,37000000,12333333,25000000,,6.8%,,56604932,18868310,38246575
125,Za'Darius Smith,Vikings,2022,3,,42000000,14000000,11500000,,6.7%,,56322767,18774256,15421710
126,Randy Gregory,SF/DEN,2022,5,,69500000,13900000,28000000,,6.7%,,93200768,18640154,37548511
127,Uchenna Nwosu,Seahawks,2023,3,,45000000,15000000,32000000,,6.7%,,55889680,18629893,39743772
128,Bryce Huff,Eagles,2024,3,,51100000,17033333,34000000,,6.7%,,55861864,18620621,37168363
129,Paul Kruger,Browns,2013,5,,40500000,8100000,20000000,,6.6%,,91931707,18386341,45398374
130,Michael Johnson,Buccaneers,2014,5,,43750000,8750000,23000000,,6.6%,,91842105,18368421,48282707
131,Jadeveon Clowney,Titans,2020,1,,13000000,13000000,11500000,,6.6%,,18312815,18312815,16199798
132,Julius Peppers,Packers,2014,3,,26000000,8666667,7500000,,6.5%,,54580451,18193484,15744361
133,Bradley Chubb,Dolphins,2025,3,,54490000,18163333,8700000,,6.5%,,54490000,18163333,8700000
134,Khalil Mack,Chargers,2025,1,,18000000,18000000,18000000,,6.4%,,18000000,18000000,18000000
135,Jason Pierre-Paul,Giants,2016,1,,10000000,10000000,8500000,,6.4%,,17981580,17981580,15284343
136,Kyle Van Noy,Dolphins,2020,4,,51000000,12750000,30000000,,6.4%,,71842583,17960646,42260343
137,Osi Umenyiora,Giants,2005,6,,33000000,5500000,14000000,,6.4%,,107761404,17960234,45716959
138,Demarcus Lawrence,Cowboys,2022,3,,40000000,13333333,30000000,,6.4%,,53640730,17880243,40230548
139,Carlos Dunlap,Bengals,2013,5,,39370000,7874000,11700000,,6.4%,,89366699,17873340,26558049
140,Everson Griffen,Vikings,2014,5,,42500000,8500000,19800000,,6.4%,,89218045,17843609,41565113
141,Dante Fowler Jr.,Rams,2019,1,,12000000,12000000,12000000,,6.4%,,17802338,17802338,17802338
142,Michael Bennett,PHI/NE/SEA,2016,3,,29500000,9833333,14500000,,6.3%,,53045662,17681887,26073292
143,Jason Pierre-Paul,Buccaneers,2020,2,,25000000,12500000,20000000,,6.3%,,35216953,17608476,28173562
144,Jerry Hughes,Bills,2015,5,,45000000,9000000,22150000,,6.3%,,87688442,17537688,43162200
145,Preston Smith,Packers,2022,4,,52000000,13000000,12200000,,6.2%,,69732949,17433237,16360423
146,Cory Redding,Lions,2007,7,,47500000,6785714,16000000,,6.2%,,121669725,17381389,40983486
147,Justin Houston,Colts,2019,2,,23000000,11500000,18500000,,6.1%,,34121148,17060574,27445271
148,Chase Young,Saints,2025,3,,51000000,17000000,33000000,,6.1%,,51000000,17000000,33000000
149,Yannick Ngakoue,BAL/MIN,2020,1,,12000000,12000000,12000000,,6.1%,,16904137,16904137,16904137
150,Calvin Pace,Jets,2008,6,,42000000,7000000,21500000,,6.0%,,101089655,16848276,51748276
151,Will Smith,Saints,2013,2,,14800000,7400000,0,,6.0%,,33594797,16797398,0
152,Jared Allen,CAR/CHI,2014,3,,24000000,8000000,15500000,,6.0%,,50381955,16793985,32538346
153,Joey Porter,Dolphins,2007,5,,32500000,6500000,19600000,,6.0%,,83247706,16649541,50204771
154,Bruce Irvin,Raiders,2016,4,,37000000,9250000,19000000,,6.0%,,66531848,16632962,34165003
155,Vinny Curry,Eagles,2016,5,,46250000,9250000,23000000,,6.0%,,83164810,16632962,41357635
156,Jared Odrick,Jaguars,2015,5,,42500000,8500000,22500000,,5.9%,,82816862,16563372,43844221
157,Cameron Jordan,Saints,2023,2,,26500000,13250000,15982647,,5.9%,,32912811,16456406,19850334
158,Kamerion Wimbley,Titans,2012,5,,35000000,7000000,13500000,,5.8%,,81028192,16205638,31253731
159,Red Bryant,Seahawks,2012,5,,35000000,7000000,14500000,,5.8%,,81028192,16205638,33568823
160,Carl Granderson,Saints,2023,4,,52000000,13000000,35300000,,5.8%,,64583630,16145907,43842349
161,Marcus Davenport,Vikings,2023,1,,13000000,13000000,10000000,,5.8%,,16145907,16145907,12419929
162,Dayo Odeyingbo,Bears,2025,3,,48000000,16000000,32000000,,5.7%,,48000000,16000000,32000000
163,Jerry Hughes,Bills,2019,2,,21500000,10750000,19750000,,5.7%,,31895855,15947928,29299681
164,Arik Armstead,Jaguars,2024,3,,43500000,14500000,28000000,,5.7%,,47553641,15851214,30609240
165,Preston Smith,Packers,2021,2,,20500000,10250000,6500000,,5.6%,,31362192,15681096,9944110
166,Vernon Gholston,Jets,2008,5,,32500000,6500000,0,,5.6%,,78224138,15644828,0
167,Olivier Vernon,Browns,2020,1,,11000000,11000000,10750000,,5.5%,,15495459,15495459,15143290
168,Desmond Bryant,Browns,2013,5,,34000000,6800000,15000000,,5.5%,,77177236,15435447,34048780
169,Sam Hubbard,Bengals,2021,4,,40000000,10000000,10000000,,5.5%,,61194521,15298630,15298630
170,Mario Williams,Dolphins,2016,2,,17000000,8500000,11985000,,5.5%,,30568687,15284343,21550924
171,Cameron Wake,Dolphins,2017,1,,9125000,9125000,7875000,,5.5%,,15255689,15255689,13165868
172,Connor Barwin,Eagles,2015,4,,31150000,7787500,9400000,,5.4%,,60699888,15174972,18317141
173,Aldon Smith,49ers,2015,1,,7754000,7754000,0,,5.4%,,15109693,15109693,0
174,Brian Orakpo,Titans,2015,4,,31000000,7750000,13500000,,5.4%,,60407594,15101898,26306533
175,Pernell McPhee,Bears,2015,5,,38750000,7750000,15500000,,5.4%,,75509492,15101898,30203797
176,Cliff Avril,Seahawks,2014,4,,28500000,7125000,16000000,,5.4%,,59828571,14957143,33587970
177,Michael Bennett,Seahawks,2014,4,,28500000,7125000,16000000,,5.4%,,59828571,14957143,33587970
178,Jadeveon Clowney,Texans,2014,5,,35578998,7115800,22272998,,5.4%,,74689145,14937830,46756549
179,Jonathon Cooper,Broncos,2024,4,,54000000,13500000,31731111,,5.3%,,59032106,14758027,34688043
180,Cliff Avril,Seahawks,2013,2,,13000000,6500000,11000000,,5.3%,,29508943,14754472,24969106
181,Trent Cole,Eagles,2006,5,,26932000,5386400,6000000,,5.3%,,73719749,14743950,16423529
182,Joey Porter,Steelers,2002,6,,22550000,3750000,5000000,,5.3%,,88549528,14725531,19634042
183,Lamarr Houston,Bears,2014,5,,35000000,7000000,14900000,,5.3%,,73473684,14694737,31278797
184,Za'Darius Smith,Browns,2023,1,,11677000,11677000,11677000,,5.2%,,14502751,14502751,14502751
185,Harold Landry,Patriots,2025,3,,43500000,14500000,26000000,,5.2%,,43500000,14500000,26000000
186,Justin Tuck,Giants,2008,5,,30000000,6000000,9000000,,5.2%,,72206897,14441379,21662069
187,Mario Addison,Bills,2020,3,,30450000,10150000,15250000,,5.1%,,42894248,14298083,21482341
188,Von Miller,Broncos,2011,5,,30754376,6150875,30754376,,5.1%,,71332268,14266453,71332268
189,Ezekiel Ansah,Lions,2013,5,,31328502,6265700,31328502,,5.1%,,71113153,14222630,71113153
190,Chase Young,Saints,2024,1,,13000000,13000000,12550000,,5.1%,,14211433,14211433,13719499
191,Jabaal Sheard,Colts,2017,3,,25500000,8500000,12750000,,5.1%,,42632335,14210778,21316168
192,Brandon Graham,Eagles,2021,2,,18500000,9250000,17250000,,5.1%,,28302466,14151233,26390137
193,Leonard Floyd,Rams,2020,1,,1000000,10000000,10000000,,5.0%,,1408678,14086781,14086781
194,Shaq Lawson,MIA/NYJ/HOU,2020,3,,30000000,10000000,21000000,,5.0%,,42260343,14086781,29582240
195,Haason Reddick,Buccaneers,2025,1,,14000000,14000000,12000000,,5.0%,,14000000,14000000,12000000
196,Matt Judon,ATL/NE,2023,2,,22500000,11250000,14000000,,5.0%,,27944840,13972420,17387900
197,Osi Umenyiora,Giants,2012,1,,6000000,6000000,2000000,,5.0%,,13890547,13890547,4630182
198,Robert Mathis,Colts,2006,6,,30000000,5000000,8100000,,4.9%,,82117647,13686275,22171765
199,Preston Smith,PIT/GB,2024,3,,37500000,12500000,0,,4.9%,,40994518,13664839,0
200,Trent Cole,Colts,2015,2,,14000000,7000000,8000000,,4.9%,,27280849,13640424,15589056
201,Justin Smith,Bengals,2001,6,,19750000,3291667,7500000,,4.9%,,81806988,13634499,31065945
202,Connor Barwin,Eagles,2013,6,,36000000,6000000,8000000,,4.9%,,81717073,13619512,18159350
203,John Abraham,Falcons,2012,3,,17500000,5833333,2250000,,4.8%,,40514096,13504698,5208955
204,Jadeveon Clowney,Browns,2022,1,,10000000,10000000,9250000,,4.8%,,13410183,13410183,12404419
205,Andre Branch,Dolphins,2017,3,,24000000,8000000,17100000,,4.8%,,40124551,13374850,28588743
206,Ezekiel Ansah,Seahawks,2019,1,,9000000,9000000,6000000,,4.8%,,13351753,13351753,8901169
207,Robert Geathers,Bengals,2007,6,,31000000,5166667,12500000,,4.7%,,79405505,13234252,32018349
208,Tamba Hali,Chiefs,2016,3,,22000000,7333333,11500000,,4.7%,,39559477,13186492,20678818
209,Derrick Morgan,Titans,2015,4,,27000000,6750000,10500000,,4.7%,,52613065,13153266,20460637
210,Jason Babin,PHI/JAX,2011,5,,28325000,5665000,5500000,,4.7%,,65697529,13139506,12756802
211,Yannick Ngakoue,Bears,2023,1,,10500000,10500000,9990000,,4.7%,,13040925,13040925,12407509
212,Uchenna Nwosu,Seahawks,2022,2,,19055000,9527500,10535000,,4.6%,,25553103,12776551,14127627
213,Brian Robison,Vikings,2013,4,,22400000,5600000,11000000,,4.6%,,50846179,12711545,24969106
214,Myles Garrett,Browns,2017,4,,30412254,7603064,30412254,,4.6%,,50844918,12711230,50844918
215,Cameron Wake,Dolphins,2016,2,,14125000,7062500,10000000,,4.5%,,25398982,12699491,17981580
216,Whitney Mercilus,Texans,2015,4,,26000000,6500000,10681012,,4.5%,,50664433,12666108,20813362
217,Brandon Graham,Eagles,2015,4,,26000000,6500000,14000000,,4.5%,,50664433,12666108,27280849
218,Joey Porter,Cardinals,2010,3,,17500000,5833333,4000000,,4.5%,,37875969,12625322,8657364
219,Joey Bosa,Bills,2025,1,,12610000,12610000,12000000,,4.5%,,12610000,12610000,12000000
220,Za'Darius Smith,DET/CLE,2024,2,,23000000,11500000,12000000,,4.5%,,25143305,12571652,13118246
221,Mario Addison,Panthers,2017,3,,22500000,7500000,11250000,,4.5%,,37616766,12538922,18808383
222,Travon Walker,Jaguars,2022,4,,37372624,9343156,37372624,,4.5%,,50117371,12529343,50117371
223,Nick Bosa,49ers,2019,4,,33551866,8387967,33551866,,4.5%,,49775138,12443785,49775138
224,Michael Bennett,Patriots,2019,2,,16750000,8375000,4000000,,4.5%,,24849097,12424548,5934113
225,Calvin Pace,Jets,2011,3,,16000000,5333333,6940000,,4.4%,,37110696,12370231,16096764
226,Courtney Brown,Broncos,2005,5,,18800000,3760000,1260000,,4.4%,,61391345,12278269,4114526
227,Jadeveon Clowney,Browns,2021,1,,8000000,8000000,7000000,,4.4%,,12238904,12238904,10709041
228,Chase Young,SF/WAS,2020,4,,34563598,8640900,34563598,,4.4%,,48688984,12172247,48688984
229,Vinny Curry,Buccaneers,2018,3,,23000000,7666667,11500000,,4.3%,,36239278,12079760,18119639
230,Dorance Armstrong Jr.,Commanders,2024,3,,33000000,11000000,22125000,,4.3%,,36075176,12025059,24186766
231,Aidan Hutchinson,Lions,2022,4,,35715388,8928847,35715388,,4.3%,,47894987,11973747,47894987
232,Robert Mathis,Colts,2014,3,,17000000,5666667,2294118,,4.3%,,35687218,11895740,4815923
233,Robert Quinn,Cowboys,2019,1,,8000000,8000000,6000000,,4.3%,,11868225,11868225,8901169
234,Trent Murphy,Bills,2018,3,,22500000,7500000,10375000,,4.2%,,35451467,11817156,16347065
235,Elvis Dumervil,Ravens,2013,5,,26000000,5200000,11000000,,4.2%,,59017886,11803577,24969106
236,Solomon Thomas,49ers,2017,4,,28154382,7038596,28154382,,4.2%,,47070081,11767521,47070081
237,Carl Nassib,Raiders,2020,3,,25000000,8333333,16750000,,4.2%,,35216953,11738984,23595358
238,Tamba Hali,Chiefs,2015,1,,6000000,6000000,5870000,,4.2%,,11691792,11691792,11438470
239,Robert Ayers,Buccaneers,2016,3,,19500000,6500000,11500000,,4.2%,,35064082,11688027,20678818
240,DeMarcus Ware,Broncos,2016,1,,6500000,6500000,2000000,,4.2%,,11688027,11688027,3596316
241,Dion Jordan,Dolphins,2013,4,,20572298,5143075,20572298,,4.2%,,46697444,11674362,46697444
242,Joey Bosa,Chargers,2016,4,,25873672,6468418,25873672,,4.2%,,46524952,11631238,46524952
243,Clelin Ferrell,Raiders,2019,4,,31360816,7840204,31360816,,4.2%,,46524654,11631163,46524654
244,Mathias Kiwanuka,Giants,2011,2,,10000000,5000000,2500000,,4.2%,,23194185,11597092,5798546
245,Jeremy Mincey,Jaguars,2012,4,,20000000,5000000,9000000,,4.1%,,46301824,11575456,20835821
246,Dante Fowler Jr.,LAR/JAX,2015,4,,23490240,5872560,23490240,,4.1%,,45773835,11443459,45773835
247,Cameron Wake,Titans,2019,3,,23000000,7666667,9750000,,4.1%,,34121148,11373716,14464400
248,Frankie Luvu,Commanders,2024,3,,31000000,10333333,19125000,,4.0%,,33888802,11296267,20907204
249,Mark Anderson,Bills,2012,4,,19500000,4875000,7900000,,4.0%,,45144279,11286070,18289221
250,Carl Lawson,Jets,2023,1,,9000000,9000000,8000000,,4.0%,,11177936,11177936,9935943
251,Malcolm Koonce,Raiders,2025,1,,11040000,11040000,10020000,,4.0%,,11040000,11040000,10020000
252,Lamarr Woodley,Raiders,2014,2,,10500000,5250000,4350000,,3.9%,,22042105,11021053,9131729
253,Jarret Johnson,Chargers,2012,4,,19000000,4750000,6000000,,3.9%,,43986733,10996683,13890547
254,Will Anderson Jr.,Texans,2023,4,,35212818,8803205,35212818,,3.9%,,43734069,10933518,43734069
255,Josh Sweat,Eagles,2024,1,,10000000,10000000,9500000,,3.9%,,10931872,10931872,10385278
256,Leonard Floyd,49ers,2024,2,,20000000,10000000,12000000,,3.9%,,21863743,10931872,13118246
257,Andrew Van Ginkel,Vikings,2024,2,,20000000,10000000,13000000,,3.9%,,21863743,10931872,14211433
258,Denico Autry,Texans,2024,2,,20000000,10000000,10500000,,3.9%,,21863743,10931872,11478465
259,Jadeveon Clowney,Panthers,2024,2,,20000000,10000000,12000000,,3.9%,,21863743,10931872,13118246
260,Michael Bennett,Seahawks,2013,1,,4800000,4800000,4500000,,3.9%,,10895610,10895610,10214634
261,Terrell Suggs,Ravens,2014,4,,20700000,5175000,16000000,,3.9%,,43454436,10863609,33587970
262,Demarcus Lawrence,Seahawks,2025,3,,32500000,10833333,18000000,,3.9%,,32500000,10833333,18000000
263,Bradley Chubb,MIA/DEN,2018,4,,27271240,6817810,27271240,,3.8%,,42969132,10742283,42969132
264,Jabaal Sheard,Patriots,2015,2,,11000000,5500000,0,,3.8%,,21434953,10717476,0
